run,algo,round,alpha,num_clients,seed,accuracy,f1,auc,time
fedavg_alpha1.0_c5_seed42,fedavg,22,1.0,5,42,0.9563071489848964,0.9436136715133921,0.9986672518553293,3.174225091934204
fedavg_alpha1.0_c5_seed42,fedavg,23,1.0,5,42,0.9545178154102242,0.9462635642410421,0.998288362048711,3.483152151107788
fedavg_alpha1.0_c5_seed42,fedavg,24,1.0,5,42,0.9671811548087047,0.945580052387615,0.9981163435521306,3.3202309608459473
fedavg_alpha1.0_c5_seed42,fedavg,25,1.0,5,42,0.9752791204417284,0.9665405068719697,0.9988050082207881,3.380449056625366
fedavg_alpha1.0_c5_seed42,fedavg,26,1.0,5,42,0.9610964325915731,0.9518655119380991,0.9989432102039485,3.3712830543518066
fedavg_alpha1.0_c5_seed42,fedavg,27,1.0,5,42,0.9659330657025403,0.9620146990706875,0.9994261085962917,3.569333076477051
fedavg_alpha1.0_c5_seed42,fedavg,28,1.0,5,42,0.9736410320319916,0.967602349564342,0.9991091124650255,3.5925631523132324
fedavg_alpha1.0_c5_seed42,fedavg,29,1.0,5,42,0.9738186756812445,0.968468230844018,0.9996250617214061,3.3603978157043457
fedavg_alpha1.0_c5_seed42,fedavg,30,1.0,5,42,0.9608394066995416,0.9520661985282771,0.9988708719469548,3.3546082973480225
fedavg_alpha1.0_c5_seed42,fedavg,31,1.0,5,42,0.9185095006190289,0.9141654946581438,0.9985717202076965,3.2362160682678223
fedavg_alpha1.0_c5_seed42,fedavg,32,1.0,5,42,0.9747852254775108,0.9718230834957703,0.9992996274336962,3.1898531913757324
fedavg_alpha1.0_c5_seed42,fedavg,33,1.0,5,42,0.9719202880937786,0.9651751295685482,0.9994684449373981,3.2002291679382324
fedavg_alpha1.0_c5_seed42,fedavg,34,1.0,5,42,0.9606151751265791,0.9529148459030757,0.9992170303426524,3.289403200149536
fedavg_alpha1.0_c5_seed42,fedavg,35,1.0,5,42,0.9616076835583243,0.9530282923822877,0.9986342888441128,3.2317891120910645
fedavg_alpha1.0_c5_seed42,fedavg,36,1.0,5,42,0.9680383288604353,0.9600507693986685,0.9988407074880458,3.2936530113220215
fedavg_alpha1.0_c5_seed42,fedavg,37,1.0,5,42,0.9644607450234137,0.969255991143189,0.998885633919642,3.575971841812134
fedavg_alpha1.0_c5_seed42,fedavg,38,1.0,5,42,0.9428061983354126,0.9350271579584662,0.9977752260076652,3.584467887878418
fedavg_alpha1.0_c5_seed42,fedavg,39,1.0,5,42,0.959057230540202,0.9372434173013093,0.998168550220752,3.524689197540283
fedavg_alpha1.0_c5_seed42,fedavg,40,1.0,5,42,0.9605491140200556,0.94510231029166,0.9981531501322097,3.366809129714966
fedavg_alpha1.0_c5_seed42,fedavg,41,1.0,5,42,0.9554254615152995,0.95044123634373,0.9979906710533666,3.322762966156006
fedavg_alpha1.0_c5_seed42,fedavg,42,1.0,5,42,0.969194398224597,0.9663531656970671,0.9988099705224446,3.4029507637023926
fedavg_alpha1.0_c5_seed42,fedavg,43,1.0,5,42,0.9538140933216225,0.9418240448706175,0.9990961482957644,3.210245132446289
fedavg_alpha1.0_c5_seed42,fedavg,44,1.0,5,42,0.9651560354741694,0.9542339147009269,0.9987710679858635,3.476114273071289
fedavg_alpha1.0_c5_seed42,fedavg,45,1.0,5,42,0.9510448888144285,0.9390523610259418,0.9988098707163898,3.5215930938720703
fedavg_alpha1.0_c5_seed42,fedavg,46,1.0,5,42,0.9669450473170993,0.9621739584812165,0.998829255203803,3.701860189437866
fedavg_alpha1.0_c5_seed42,fedavg,47,1.0,5,42,0.9749747450454064,0.9642068082023739,0.9990156323351593,3.1506218910217285
fedavg_alpha1.0_c5_seed42,fedavg,48,1.0,5,42,0.9794896467575178,0.977915764376873,0.9991435499156017,3.5022499561309814
fedavg_alpha1.0_c5_seed42,fedavg,49,1.0,5,42,0.9382912966233009,0.9307011984998577,0.9985495933534357,3.256060838699341
fedavg_alpha1.0_c5_seed42,fedavg,50,1.0,5,42,0.9604397382755196,0.949350403451802,0.9984349005785441,3.2523140907287598
